picture,time,user_agent,ip
kitten3,2019-02-27 11:11:07.728399,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",66.176.206.66
kitten1,2019-02-27 11:11:07.771079,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",66.176.206.66
puppy3,2019-02-27 11:11:07.813379,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",66.176.206.66
kitten3,2019-02-27 11:11:07.855393,"User-Agent,""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.04 Chromium/15.0.871.0 Chrome/15.0.871.0 Safari/535.2",66.176.206.66
puppy2,2019-02-27 11:11:07.898342,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",66.250.61.79
puppy2,2019-02-27 11:11:08.056323,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",66.250.61.79
kitten3,2019-02-27 11:11:08.101824,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",66.250.61.79
puppy2,2019-02-27 11:11:08.145426,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",66.250.61.79
puppy3,2019-02-27 11:11:08.190163,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",66.250.61.79
kitten3,2019-02-27 11:11:08.234846,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",66.250.61.79
puppy1,2019-02-27 11:11:08.279907,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",66.250.61.79
puppy2,2019-02-27 11:11:08.325159,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",66.250.61.79
kitten1,2019-02-27 11:11:08.369634,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",66.250.61.79
kitten2,2019-02-27 11:11:08.415568,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",66.250.61.79
puppy2,2019-02-27 11:11:08.460888,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",97.17.59.76
kitten1,2019-02-27 11:11:08.504174,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",97.17.59.76
puppy2,2019-02-27 11:11:08.547941,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",97.17.59.76
kitten2,2019-02-27 11:11:08.592524,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",97.17.59.76
puppy1,2019-02-27 11:11:08.636373,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",97.17.59.76
puppy1,2019-02-27 11:11:08.680062,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",97.17.59.76
kitten2,2019-02-27 11:11:08.723634,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",97.17.59.76
kitten1,2019-02-27 11:11:08.766153,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",97.17.59.76
kitten1,2019-02-27 11:11:08.808915,"User-Agent,""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36",97.17.59.76
kitten1,2019-02-27 11:11:08.851784,"User-Agent,""Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) Tesla QtCarBrowser Safari/533.3",70.80.76.32
kitten1,2019-02-27 11:11:08.896345,"User-Agent,""Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) Tesla QtCarBrowser Safari/533.3",70.80.76.32
puppy2,2019-02-27 11:11:08.939525,"User-Agent,""Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) Tesla QtCarBrowser Safari/533.3",70.80.76.32
puppy3,2019-02-27 11:11:08.982769,"User-Agent,""Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) Tesla QtCarBrowser Safari/533.3",70.80.76.32
puppy1,2019-02-27 11:11:09.025885,"User-Agent,""Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) Tesla QtCarBrowser Safari/533.3",70.80.76.32
kitten2,2019-02-27 11:11:09.069218,"User-Agent,""Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) Tesla QtCarBrowser Safari/533.3",70.80.76.32
puppy2,2019-02-27 11:11:09.112374,"User-Agent,""Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) Tesla QtCarBrowser Safari/533.3",70.80.76.32
kitten3,2019-02-27 11:11:09.154368,"User-Agent,""Mozilla/5.0 (X11; U; Linux; C) AppleWebKit/533.3 (KHTML, like Gecko) Tesla QtCarBrowser Safari/533.3",70.80.76.32
kitten3,2019-02-27 11:11:09.197715,"User-Agent,""Mozilla/5.0 (iPad; CPU OS 10_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) CriOS/55.0.2883.79 Mobile/14C92 Safari/602.1",70.73.15.14
kitten2,2019-02-27 11:11:09.240536,"User-Agent,""Mozilla/5.0 (iPad; CPU OS 10_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) CriOS/55.0.2883.79 Mobile/14C92 Safari/602.1",70.73.15.14
puppy1,2019-02-27 11:11:09.283317,"User-Agent,""Mozilla/5.0 (iPad; CPU OS 10_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) CriOS/55.0.2883.79 Mobile/14C92 Safari/602.1",70.73.15.14
puppy3,2019-02-27 11:11:09.326207,"User-Agent,""Mozilla/5.0 (iPad; CPU OS 10_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) CriOS/55.0.2883.79 Mobile/14C92 Safari/602.1",70.73.15.14
kitten3,2019-02-27 11:11:09.370084,"User-Agent,""Mozilla/5.0 (iPad; CPU OS 10_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) CriOS/55.0.2883.79 Mobile/14C92 Safari/602.1",70.73.15.14
kitten1,2019-02-27 11:11:09.414601,"User-Agent,""Mozilla/5.0 (iPad; CPU OS 10_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) CriOS/55.0.2883.79 Mobile/14C92 Safari/602.1",70.73.15.14
kitten1,2019-02-27 11:11:09.458016,"User-Agent,""Mozilla/5.0 (iPad; CPU OS 10_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) CriOS/55.0.2883.79 Mobile/14C92 Safari/602.1",70.73.15.14
puppy3,2019-02-27 11:11:09.502413,"User-Agent,""Mozilla/5.0 (iPad; CPU OS 10_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) CriOS/55.0.2883.79 Mobile/14C92 Safari/602.1",70.73.15.14
kitten3,2019-02-27 11:11:09.545103,"User-Agent,""Mozilla/5.0 (iPad; CPU OS 10_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) CriOS/55.0.2883.79 Mobile/14C92 Safari/602.1",70.73.15.14
puppy2,2019-02-27 11:11:09.588015,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) FxiOS/1.0 Mobile/12F69 Safari/600.1.4",188.103.75.223
puppy1,2019-02-27 11:11:09.630231,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) FxiOS/1.0 Mobile/12F69 Safari/600.1.4",188.103.75.223
kitten1,2019-02-27 11:11:09.673048,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) FxiOS/1.0 Mobile/12F69 Safari/600.1.4",188.103.75.223
kitten3,2019-02-27 11:11:09.715991,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) FxiOS/1.0 Mobile/12F69 Safari/600.1.4",188.103.75.223
puppy1,2019-02-27 11:11:09.758667,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) FxiOS/1.0 Mobile/12F69 Safari/600.1.4",188.103.75.223
puppy1,2019-02-27 11:11:09.801264,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) FxiOS/1.0 Mobile/12F69 Safari/600.1.4",188.103.75.223
puppy3,2019-02-27 11:11:09.843198,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) FxiOS/1.0 Mobile/12F69 Safari/600.1.4",188.103.75.223
kitten1,2019-02-27 11:11:09.887062,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) FxiOS/1.0 Mobile/12F69 Safari/600.1.4",188.103.75.223
puppy3,2019-02-27 11:11:09.930115,"User-Agent,""Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) FxiOS/1.0 Mobile/12F69 Safari/600.1.4",188.103.75.223
kitten1,2019-02-27 11:11:09.972965,"User-Agent,""Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/534.10 (KHTML, like Gecko) Ubuntu/10.10 Chromium/8.0.552.237 Chrome/8.0.552.237 Safari/534.10",38.179.86.203
puppy2,2019-02-27 11:11:10.017547,"User-Agent,""Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/534.10 (KHTML, like Gecko) Ubuntu/10.10 Chromium/8.0.552.237 Chrome/8.0.552.237 Safari/534.10",38.179.86.203
kitten1,2019-02-27 11:11:10.062050,"User-Agent,""Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/534.10 (KHTML, like Gecko) Ubuntu/10.10 Chromium/8.0.552.237 Chrome/8.0.552.237 Safari/534.10",38.179.86.203
puppy3,2019-02-27 11:11:10.104505,"User-Agent,""Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/534.10 (KHTML, like Gecko) Ubuntu/10.10 Chromium/8.0.552.237 Chrome/8.0.552.237 Safari/534.10",38.179.86.203
puppy2,2019-02-27 11:11:10.146578,"User-Agent,""Mozilla/5.0 (X11; U; Linux x86_64; en-US) AppleWebKit/534.10 (KHTML, like Gecko) Ubuntu/10.10 Chromium/8.0.552.237 Chrome/8.0.552.237 Safari/534.10",38.179.86.203
puppy3,2019-02-27 11:11:10.189582,"User-Agent,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104",69.156.69.238
kitten2,2019-02-27 11:11:10.232474,"User-Agent,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104",69.156.69.238
kitten3,2019-02-27 11:11:10.276310,"User-Agent,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104",69.156.69.238
puppy3,2019-02-27 11:11:10.318989,"User-Agent,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104",69.156.69.238
puppy2,2019-02-27 11:11:10.361311,"User-Agent,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104",69.156.69.238
puppy3,2019-02-27 11:11:10.406084,"User-Agent,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104",69.156.69.238
kitten1,2019-02-27 11:11:10.448859,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",248.155.117.37
kitten2,2019-02-27 11:11:10.492535,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",248.155.117.37
puppy3,2019-02-27 11:11:10.534271,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",248.155.117.37
puppy1,2019-02-27 11:11:10.577136,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",248.155.117.37
kitten2,2019-02-27 11:11:10.619367,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",248.155.117.37
kitten2,2019-02-27 11:11:10.662344,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",248.155.117.37
kitten3,2019-02-27 11:11:10.705062,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",248.155.117.37
puppy3,2019-02-27 11:11:10.748025,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",248.155.117.37
kitten1,2019-02-27 11:11:10.790471,"User-Agent,""Mozilla/5.0 (Linux; Android 4.4; Nexus 5 Build/_BuildID_) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36",22.79.93.55
puppy2,2019-02-27 11:11:10.832621,"User-Agent,""Mozilla/5.0 (Linux; Android 4.4; Nexus 5 Build/_BuildID_) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36",22.79.93.55
kitten3,2019-02-27 11:11:10.874381,"User-Agent,""Mozilla/5.0 (Linux; Android 4.4; Nexus 5 Build/_BuildID_) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36",22.79.93.55
puppy3,2019-02-27 11:11:10.917543,"User-Agent,""Mozilla/5.0 (Linux; Android 4.4; Nexus 5 Build/_BuildID_) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36",22.79.93.55
puppy3,2019-02-27 11:11:10.960009,"User-Agent,""Mozilla/5.0 (Linux; Android 4.4; Nexus 5 Build/_BuildID_) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36",22.79.93.55
puppy3,2019-02-27 11:11:11.002785,"User-Agent,""Mozilla/5.0 (Linux; Android 4.4; Nexus 5 Build/_BuildID_) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36",22.79.93.55
kitten1,2019-02-27 11:11:11.045998,"User-Agent,""Mozilla/5.0 (Linux; Android 4.4; Nexus 5 Build/_BuildID_) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36",22.79.93.55
kitten2,2019-02-27 11:11:11.088833,"User-Agent,""Mozilla/5.0 (Linux; Android 4.4; Nexus 5 Build/_BuildID_) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36",22.79.93.55
puppy3,2019-02-27 11:11:11.132006,"User-Agent,""Mozilla/5.0 (Linux; Android 4.4; Nexus 5 Build/_BuildID_) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36",22.79.93.55
puppy1,2019-02-27 11:11:11.174368,"User-Agent,""Mozilla/5.0 (Linux; Android 4.4; Nexus 5 Build/_BuildID_) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36",22.79.93.55
kitten1,2019-02-27 11:11:11.216596,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",241.56.13.103
kitten1,2019-02-27 11:11:11.258437,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",241.56.13.103
puppy3,2019-02-27 11:11:11.300313,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",241.56.13.103
puppy3,2019-02-27 11:11:11.341805,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",241.56.13.103
puppy2,2019-02-27 11:11:11.385256,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",241.56.13.103
puppy2,2019-02-27 11:11:11.429857,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",241.56.13.103
puppy3,2019-02-27 11:11:11.473380,"User-Agent,""Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML, like Gecko) SamsungBrowser/1.0 TV Safari/538.1",241.56.13.103
kitten2,2019-02-27 11:11:11.516706,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",80.69.67.153
puppy1,2019-02-27 11:11:11.559321,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",80.69.67.153
puppy3,2019-02-27 11:11:11.603423,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",80.69.67.153
puppy1,2019-02-27 11:11:11.645854,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",80.69.67.153
puppy1,2019-02-27 11:11:11.689104,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",80.69.67.153
kitten2,2019-02-27 11:11:11.732409,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",80.69.67.153
puppy3,2019-02-27 11:11:11.775455,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",80.69.67.153
kitten2,2019-02-27 11:11:11.817622,"User-Agent,""Mozilla/5.0 (Linux; U; Android 4.2; en-us; Nexus 10 Build/JVP15I) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30",80.69.67.153
puppy1,2019-02-27 11:11:11.859800,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",63.94.238.189
kitten2,2019-02-27 11:11:11.902632,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",63.94.238.189
puppy2,2019-02-27 11:11:11.945036,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",63.94.238.189
kitten1,2019-02-27 11:11:11.987725,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",63.94.238.189
puppy2,2019-02-27 11:11:12.031042,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",63.94.238.189
puppy3,2019-02-27 11:11:12.073850,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; NOKIA; Lumia 735) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Mobile Safari/537.36 Edge/12.0",63.94.238.189
kitten1,2019-02-27 11:11:12.117649,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586",176.175.90.232
kitten3,2019-02-27 11:11:12.160646,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586",176.175.90.232
kitten1,2019-02-27 11:11:12.203952,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586",176.175.90.232
kitten2,2019-02-27 11:11:12.247004,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586",176.175.90.232
puppy2,2019-02-27 11:11:12.290211,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586",176.175.90.232
puppy2,2019-02-27 11:11:12.332613,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586",176.175.90.232
puppy3,2019-02-27 11:11:12.377315,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586",176.175.90.232
kitten2,2019-02-27 11:11:12.421770,"User-Agent,""Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586",176.175.90.232
kitten3,2019-02-27 11:11:12.464987,"User-Agent,Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a",34.234.126.16
kitten3,2019-02-27 11:11:12.507588,"User-Agent,Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a",34.234.126.16
puppy3,2019-02-27 11:11:12.549468,"User-Agent,Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a",34.234.126.16
kitten3,2019-02-27 11:11:12.591384,"User-Agent,Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a",34.234.126.16
kitten1,2019-02-27 11:11:12.632984,"User-Agent,Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a",34.234.126.16
